"STATE","COUNTY","SUMLEV","NAME","CENSUS2020","POPESTIMATE042020","HUBasedPop042020","Error","PctError","AbsPctError","Error_HUBasedPop","PctError_HUBasedPop","AbsPctError_HUBasedPop"
"13","075","050","Cook County",17229,17302,17779,73,0.423704219629694,0.423704219629694,550,3.19229206570318,3.19229206570318
"13","077","050","Coweta County",146158,150338,145839,4180,2.85991871809959,2.85991871809959,-319,-0.218256954802337,0.218256954802337
"13","079","050","Crawford County",12130,12288,13001,158,1.30255564715581,1.30255564715581,871,7.1805441055235,7.1805441055235
"13","081","050","Crisp County",20128,22129,23629,2001,9.94137519872814,9.94137519872814,3501,17.393680445151,17.393680445151
"13","083","050","Dade County",16251,16089,16731,-162,-0.996861731585749,0.996861731585749,480,2.9536643898837,2.9536643898837
"13","085","050","Dawson County",26798,26889,26732,91,0.339577580416449,0.339577580416449,-66,-0.246287036345996,0.246287036345996
"13","087","050","Decatur County",29367,26485,28149,-2882,-9.8137365069636,9.8137365069636,-1218,-4.14751251404638,4.14751251404638
"13","089","050","DeKalb County",764382,762044,723365,-2338,-0.305868008404175,0.305868008404175,-41017,-5.36603426035673,5.36603426035673
"13","091","050","Dodge County",19925,20528,21907,603,3.02634880803011,3.02634880803011,1982,9.94730238393977,9.94730238393977
"13","093","050","Dooly County",11208,13246,14675,2038,18.1834403997145,18.1834403997145,3467,30.9332619557459,30.9332619557459
"13","095","050","Dougherty County",85790,86899,94112,1109,1.29269145588064,1.29269145588064,8322,9.70043128569763,9.70043128569763
"13","097","050","Douglas County",144237,147753,137692,3516,2.43765469331725,2.43765469331725,-6545,-4.53767063929505,4.53767063929505
"13","099","050","Early County",10854,10079,11026,-775,-7.14022480191634,7.14022480191634,172,1.58466924636079,1.58466924636079
"13","101","050","Echols County",3697,3986,4189,289,7.81714903976197,7.81714903976197,492,13.3080876386259,13.3080876386259
"13","103","050","Effingham County",64769,65432,64543,663,1.02363785144128,1.02363785144128,-226,-0.348932359616483,0.348932359616483
"13","105","050","Elbert County",19637,19330,20375,-307,-1.56337526098691,1.56337526098691,738,3.75821153944085,3.75821153944085
"13","107","050","Emanuel County",22768,22537,22542,-231,-1.01458186929023,1.01458186929023,-226,-0.992621222768798,0.992621222768798
"13","109","050","Evans County",10774,10658,11310,-116,-1.07666604789308,1.07666604789308,536,4.9749396695749,4.9749396695749
"13","111","050","Fannin County",25319,26423,26244,1104,4.36036178364074,4.36036178364074,925,3.65338283502508,3.65338283502508
"13","113","050","Fayette County",119194,115609,114483,-3585,-3.00770172995285,3.00770172995285,-4711,-3.95238015336342,3.95238015336342
"13","115","050","Floyd County",98584,98605,97190,21,0.0213016310963239,0.0213016310963239,-1394,-1.41402255944169,1.41402255944169
"13","117","050","Forsyth County",251283,249437,243656,-1846,-0.734629879458618,0.734629879458618,-7627,-3.03522323436126,3.03522323436126
"13","119","050","Franklin County",23424,23479,22675,55,0.234801912568306,0.234801912568306,-749,-3.19757513661202,3.19757513661202
"13","121","050","Fulton County",1066710,1074999,1037608,8289,0.777062181848862,0.777062181848862,-29102,-2.72820166680729,2.72820166680729
"13","123","050","Gilmer County",31353,31904,30076,551,1.75740758460115,1.75740758460115,-1277,-4.07297547284151,4.07297547284151
"13","125","050","Glascock County",2884,2978,3120,94,3.25936199722607,3.25936199722607,236,8.18307905686546,8.18307905686546
"13","127","050","Glynn County",84499,85583,86536,1084,1.28285541840732,1.28285541840732,2037,2.41067941632445,2.41067941632445
"13","129","050","Gordon County",57544,58630,57062,1086,1.88725149450855,1.88725149450855,-482,-0.837619908244126,0.837619908244126
"13","131","050","Grady County",26236,24541,25493,-1695,-6.46058850434517,6.46058850434517,-743,-2.83198658332063,2.83198658332063
"13","133","050","Greene County",18915,18749,19943,-166,-0.877610362146445,0.877610362146445,1028,5.43484007401533,5.43484007401533
"13","135","050","Gwinnett County",957062,941951,882080,-15111,-1.57889457527308,1.57889457527308,-74982,-7.83460214698734,7.83460214698734
"13","137","050","Habersham County",46031,45949,44764,-82,-0.178140818144294,0.178140818144294,-1267,-2.75249288522952,2.75249288522952
"13","139","050","Hall County",203136,206130,201803,2994,1.47388941398866,1.47388941398866,-1333,-0.656210617517328,0.656210617517328
"13","141","050","Hancock County",8735,8500,9602,-235,-2.69032627361191,2.69032627361191,867,9.92558672009159,9.92558672009159
"13","143","050","Haralson County",29919,30262,29623,343,1.14642869079849,1.14642869079849,-296,-0.989337878939804,0.989337878939804
"13","145","050","Harris County",34668,35886,35110,1218,3.51332641052267,3.51332641052267,442,1.27495096342448,1.27495096342448
"13","147","050","Hart County",25828,26387,25969,559,2.16431779464147,2.16431779464147,141,0.545919157503485,0.545919157503485
"13","149","050","Heard County",11412,11936,12124,524,4.59165790396074,4.59165790396074,712,6.23904661759551,6.23904661759551
"13","151","050","Henry County",240712,238157,228757,-2555,-1.06143441124663,1.06143441124663,-11955,-4.96651600252584,4.96651600252584
"13","153","050","Houston County",163633,159504,157885,-4129,-2.52332964622051,2.52332964622051,-5748,-3.51273887296572,3.51273887296572
"13","155","050","Irwin County",9666,9396,9747,-270,-2.79329608938547,2.79329608938547,81,0.837988826815642,0.837988826815642
"13","157","050","Jackson County",75907,75436,69867,-471,-0.62049613342643,0.62049613342643,-6040,-7.95710540529859,7.95710540529859
"13","159","050","Jasper County",14588,14427,14956,-161,-1.10364683301344,1.10364683301344,368,2.52262133260214,2.52262133260214
"13","161","050","Jeff Davis County",14779,15194,15199,415,2.80803843291156,2.80803843291156,420,2.8418702212599,2.8418702212599
"13","163","050","Jefferson County",15709,15301,16888,-408,-2.5972372525304,2.5972372525304,1179,7.50525176650328,7.50525176650328
"13","165","050","Jenkins County",8674,8745,8453,71,0.818538160018446,0.818538160018446,-221,-2.5478441318884,2.5478441318884
"13","167","050","Johnson County",9189,9692,10007,503,5.47393622809881,5.47393622809881,818,8.90194798128197,8.90194798128197
"13","169","050","Jones County",28347,28765,29492,418,1.47458284827319,1.47458284827319,1145,4.03922813701626,4.03922813701626
"13","171","050","Lamar County",18500,19204,18941,704,3.80540540540541,3.80540540540541,441,2.38378378378378,2.38378378378378
"13","173","050","Lanier County",9877,10676,10633,799,8.0895008605852,8.0895008605852,756,7.6541459957477,7.6541459957477
"13","175","050","Laurens County",49570,47541,49114,-2029,-4.09320153318539,4.09320153318539,-456,-0.919911236635062,0.919911236635062
"13","177","050","Lee County",33163,30203,32026,-2960,-8.92560986641739,8.92560986641739,-1137,-3.42851973585019,3.42851973585019
"13","179","050","Liberty County",65256,62969,69584,-2287,-3.50465857545666,3.50465857545666,4328,6.63234032119652,6.63234032119652
"13","181","050","Lincoln County",7690,8008,8270,318,4.13524057217165,4.13524057217165,580,7.54226267880364,7.54226267880364
"13","183","050","Long County",16168,20048,17544,3880,23.9980207817912,23.9980207817912,1376,8.51063829787234,8.51063829787234
"13","185","050","Lowndes County",118251,118154,125151,-97,-0.0820289046181428,0.0820289046181428,6900,5.83504579242459,5.83504579242459
"13","187","050","Lumpkin County",33488,34064,32498,576,1.72001911132346,1.72001911132346,-990,-2.9562828475872,2.9562828475872
"13","189","050","McDuffie County",21632,21195,22081,-437,-2.02015532544379,2.02015532544379,449,2.07562869822485,2.07562869822485
"13","191","050","McIntosh County",10975,14376,15154,3401,30.9886104783599,30.9886104783599,4179,38.0774487471526,38.0774487471526
"13","193","050","Macon County",12082,12766,14676,684,5.66131435192849,5.66131435192849,2594,21.469955305413,21.469955305413
"13","195","050","Madison County",30120,30319,28759,199,0.660690571049137,0.660690571049137,-1361,-4.51859229747676,4.51859229747676
"13","197","050","Marion County",7498,8486,8944,988,13.1768471592425,13.1768471592425,1446,19.2851427047213,19.2851427047213
"13","199","050","Meriwether County",20613,21166,22356,553,2.68277300732547,2.68277300732547,1743,8.45582884587396,8.45582884587396
"13","201","050","Miller County",6000,5641,6039,-359,-5.98333333333333,5.98333333333333,39,0.65,0.65
"13","205","050","Mitchell County",21755,21676,23743,-79,-0.363134911514594,0.363134911514594,1988,9.13812916570903,9.13812916570903
"13","207","050","Monroe County",27957,27943,28371,-14,-0.0500769038165755,0.0500769038165755,414,1.48084558429016,1.48084558429016
"13","209","050","Montgomery County",8610,9052,9352,442,5.1335656213705,5.1335656213705,742,8.61788617886179,8.61788617886179
"13","211","050","Morgan County",20097,19538,19333,-559,-2.7815096780614,2.7815096780614,-764,-3.80156242225208,3.80156242225208
"13","213","050","Murray County",39973,40015,40474,42,0.105070922872939,0.105070922872939,501,1.25334600855578,1.25334600855578
"13","215","050","Muscogee County",206922,196455,197184,-10467,-5.05842781337895,5.05842781337895,-9738,-4.70612114709891,4.70612114709891
"13","217","050","Newton County",112483,112995,106085,512,0.455179893850626,0.455179893850626,-6398,-5.68797062667247,5.68797062667247
"13","219","050","Oconee County",41799,40921,40073,-878,-2.10052872078279,2.10052872078279,-1726,-4.12928538960262,4.12928538960262
"13","221","050","Oglethorpe County",14825,15341,15595,516,3.48060708263069,3.48060708263069,770,5.19392917369309,5.19392917369309
"13","223","050","Paulding County",168661,172398,166097,3737,2.21568708830139,2.21568708830139,-2564,-1.52020917698816,1.52020917698816
"13","225","050","Peach County",27981,27884,29746,-97,-0.346663807583718,0.346663807583718,1765,6.30785175654909,6.30785175654909
"13","227","050","Pickens County",33216,32998,30813,-218,-0.65631021194605,0.65631021194605,-2403,-7.23446531791908,7.23446531791908
"13","229","050","Pierce County",19716,19494,19575,-222,-1.12598904443092,1.12598904443092,-141,-0.715155203895313,0.715155203895313
"13","231","050","Pike County",18889,19089,19027,200,1.0588173010747,1.0588173010747,138,0.730583937741543,0.730583937741543
"13","233","050","Polk County",42853,42779,42154,-74,-0.172683359391408,0.172683359391408,-699,-1.6311576785756,1.6311576785756
"13","235","050","Pulaski County",9855,11170,12082,1315,13.3434804667681,13.3434804667681,2227,22.59766615931,22.59766615931
"13","237","050","Putnam County",22047,22424,22305,377,1.70998321767134,1.70998321767134,258,1.17022724180161,1.17022724180161
"13","239","050","Quitman County",2235,2279,2553,44,1.96868008948546,1.96868008948546,318,14.2281879194631,14.2281879194631
"13","241","050","Rabun County",16883,17231,16890,348,2.06124503938873,2.06124503938873,7,0.0414618255049458,0.0414618255049458
"13","243","050","Randolph County",6425,6719,7617,294,4.57587548638132,4.57587548638132,1192,18.5525291828794,18.5525291828794
"13","245","050","Richmond County",206607,202314,208259,-4293,-2.07785796221812,2.07785796221812,1652,0.799585686835393,0.799585686835393
"13","247","050","Rockdale County",93570,90897,87770,-2673,-2.85668483488298,2.85668483488298,-5800,-6.19856791706744,6.19856791706744
"13","249","050","Schley County",4547,5214,5074,667,14.6690125357378,14.6690125357378,527,11.5900593798109,11.5900593798109
"13","251","050","Screven County",14067,13985,14822,-82,-0.582924575247032,0.582924575247032,755,5.3671713940428,5.3671713940428
"13","253","050","Seminole County",9147,8064,8805,-1083,-11.8399475237783,11.8399475237783,-342,-3.73893079698262,3.73893079698262
"13","255","050","Spalding County",67306,67299,67129,-7,-0.0104002614922889,0.0104002614922889,-177,-0.262978040590735,0.262978040590735
"13","257","050","Stephens County",26784,26076,26088,-708,-2.64336917562724,2.64336917562724,-696,-2.59856630824373,2.59856630824373
"13","259","050","Stewart County",5314,6678,5951,1364,25.6680466691758,25.6680466691758,637,11.9872036130975,11.9872036130975
"13","261","050","Sumter County",29616,29318,32678,-298,-1.00621285791464,1.00621285791464,3062,10.3390059427337,10.3390059427337
"13","263","050","Talbot County",5733,6152,6969,419,7.30856445142159,7.30856445142159,1236,21.5593929879644,21.5593929879644
"13","265","050","Taliaferro County",1559,1556,1734,-3,-0.192431045542014,0.192431045542014,175,11.2251443232842,11.2251443232842
"13","267","050","Tattnall County",22842,25354,25870,2512,10.9972857017774,10.9972857017774,3028,13.2562822870151,13.2562822870151
"13","269","050","Taylor County",7816,8068,9124,252,3.22415557830092,3.22415557830092,1308,16.7349027635619,16.7349027635619
"13","271","050","Telfair County",12477,15783,16524,3306,26.4967540274104,26.4967540274104,4047,32.4356816542438,32.4356816542438
"13","273","050","Terrell County",9185,8541,9512,-644,-7.01143168209036,7.01143168209036,327,3.56015242242787,3.56015242242787
"13","275","050","Thomas County",45798,44381,46397,-1417,-3.09402157299445,3.09402157299445,599,1.30791737630464,1.30791737630464
"13","277","050","Tift County",41344,40687,41719,-657,-1.5891060371517,1.5891060371517,375,0.90702399380805,0.90702399380805
"13","279","050","Toombs County",27030,26923,27483,-107,-0.395856455789863,0.395856455789863,453,1.67591564927858,1.67591564927858
"13","281","050","Towns County",12493,12192,11384,-301,-2.40934923557192,2.40934923557192,-1109,-8.87697110381814,8.87697110381814
"13","283","050","Treutlen County",6406,6837,6980,431,6.72806743677802,6.72806743677802,574,8.96034967218233,8.96034967218233
"13","285","050","Troup County",69426,70198,69351,772,1.11197534065048,1.11197534065048,-75,-0.108028692420707,0.108028692420707
"13","287","050","Turner County",9006,7891,9163,-1115,-12.3806351321341,12.3806351321341,157,1.7432822562736,1.7432822562736
"13","289","050","Twiggs County",8022,8109,9120,87,1.08451757666417,1.08451757666417,1098,13.6873597606582,13.6873597606582
"13","291","050","Union County",24632,25170,23064,538,2.18415069827866,2.18415069827866,-1568,-6.3657031503735,6.3657031503735
"13","293","050","Upson County",27700,26491,27156,-1209,-4.36462093862816,4.36462093862816,-544,-1.96389891696751,1.96389891696751
"13","295","050","Walker County",67654,70029,70055,2375,3.51050935643125,3.51050935643125,2401,3.54894019570166,3.54894019570166
"13","297","050","Walton County",96673,96389,91275,-284,-0.293773856195629,0.293773856195629,-5398,-5.58377209769015,5.58377209769015
"13","299","050","Ware County",36251,35806,37606,-445,-1.22755234338363,1.22755234338363,1355,3.73782792198836,3.73782792198836
"13","301","050","Warren County",5215,5223,5848,8,0.153403643336529,0.153403643336529,633,12.1380632790029,12.1380632790029
"13","303","050","Washington County",19988,20202,22399,214,1.07064238543126,1.07064238543126,2411,12.0622373424054,12.0622373424054
"13","305","050","Wayne County",30144,30001,30563,-143,-0.474389596602972,0.474389596602972,419,1.38999469214437,1.38999469214437
"13","307","050","Webster County",2348,2585,2849,237,10.0936967632027,10.0936967632027,501,21.3373083475298,21.3373083475298
"13","309","050","Wheeler County",7471,7773,7451,302,4.04229688127426,4.04229688127426,-20,-0.267701780216838,0.267701780216838
"13","311","050","White County",28003,30972,27918,2969,10.6024354533443,10.6024354533443,-85,-0.303538906545727,0.303538906545727
"13","313","050","Whitfield County",102864,103975,104284,1111,1.08006688442993,1.08006688442993,1420,1.38046352465391,1.38046352465391
"13","315","050","Wilcox County",8766,8526,9333,-240,-2.7378507871321,2.7378507871321,567,6.46817248459959,6.46817248459959
"13","317","050","Wilkes County",9565,9700,10624,135,1.41139571353894,1.41139571353894,1059,11.0716152639833,11.0716152639833
"13","319","050","Wilkinson County",8877,8846,9595,-31,-0.349217077841613,0.349217077841613,718,8.08831812549285,8.08831812549285
"13","321","050","Worth County",20784,20017,22007,-767,-3.69033872209392,3.69033872209392,1223,5.88433410315627,5.88433410315627
"15","001","050","Hawaii County",200629,203242,202403,2613,1.30240393960993,1.30240393960993,1774,0.884219130833529,0.884219130833529
"15","003","050","Honolulu County",1016508,967285,1008007,-49223,-4.84236228342522,4.84236228342522,-8501,-0.836294451199597,0.836294451199597
"15","005","050","Kalawao County",82,90,89,8,9.75609756097561,9.75609756097561,7,8.53658536585366,8.53658536585366
"15","007","050","Kauai County",73298,71994,71394,-1304,-1.77903899151409,1.77903899151409,-1904,-2.5976152146034,2.5976152146034
"15","009","050","Maui County",164754,167976,165059,3222,1.95564295859281,1.95564295859281,305,0.185124488631535,0.185124488631535
"16","001","050","Ada County",494967,491505,486890,-3462,-0.69944056876519,0.69944056876519,-8077,-1.63182596011451,1.63182596011451
"16","003","050","Adams County",4379,4416,4082,37,0.844941767526833,0.844941767526833,-297,-6.78237040420187,6.78237040420187
"16","005","050","Bannock County",87018,88632,87579,1614,1.85478866441426,1.85478866441426,561,0.644694201199752,0.644694201199752
"16","007","050","Bear Lake County",6372,6155,6495,-217,-3.40552416823603,3.40552416823603,123,1.93032015065913,1.93032015065913
"16","009","050","Benewah County",9530,9424,9672,-106,-1.11227701993704,1.11227701993704,142,1.4900314795383,1.4900314795383
"16","011","050","Bingham County",47992,47151,48583,-841,-1.75237539589932,1.75237539589932,591,1.23145524254042,1.23145524254042
"16","013","050","Blaine County",24272,23357,22268,-915,-3.76977587343441,3.76977587343441,-2004,-8.25642715886618,8.25642715886618
"16","015","050","Boise County",7610,8048,7643,438,5.75558475689882,5.75558475689882,33,0.433639947437582,0.433639947437582
"16","017","050","Bonner County",47110,46609,42179,-501,-1.06346847803014,1.06346847803014,-4931,-10.4669921460412,10.4669921460412
"16","019","050","Bonneville County",123964,121481,118635,-2483,-2.00300087122068,2.00300087122068,-5329,-4.29882869220096,4.29882869220096
"16","021","050","Boundary County",12056,12609,11964,553,4.58692767086928,4.58692767086928,-92,-0.763105507631055,0.763105507631055
"16","023","050","Butte County",2574,2636,2951,62,2.40870240870241,2.40870240870241,377,14.6464646464646,14.6464646464646
"16","025","050","Camas County",1077,1122,1183,45,4.17827298050139,4.17827298050139,106,9.84215413184772,9.84215413184772
"16","027","050","Canyon County",231105,235471,224668,4366,1.8891845697843,1.8891845697843,-6437,-2.78531403474611,2.78531403474611
"16","029","050","Caribou County",7027,7139,7215,112,1.59385228404725,1.59385228404725,188,2.67539490536502,2.67539490536502
"16","031","050","Cassia County",24655,24259,24637,-396,-1.60616507807747,1.60616507807747,-18,-0.0730075035489759,0.0730075035489759
"16","033","050","Clark County",790,837,1045,47,5.94936708860759,5.94936708860759,255,32.2784810126582,32.2784810126582
"16","035","050","Clearwater County",8734,8838,9229,104,1.19074879780169,1.19074879780169,495,5.66750629722922,5.66750629722922
"16","037","050","Custer County",4275,4259,4480,-16,-0.374269005847953,0.374269005847953,205,4.7953216374269,4.7953216374269
"16","039","050","Elmore County",28666,27459,28087,-1207,-4.21056303634968,4.21056303634968,-579,-2.0198144142887,2.0198144142887
"16","041","050","Franklin County",14194,14139,14153,-55,-0.387487670846837,0.387487670846837,-41,-0.288854445540369,0.288854445540369
"16","043","050","Fremont County",13388,13200,14419,-188,-1.4042426053182,1.4042426053182,1031,7.70092620256947,7.70092620256947
"16","045","050","Gem County",19123,18580,17932,-543,-2.83951262877164,2.83951262877164,-1191,-6.2281022852063,6.2281022852063
"16","047","050","Gooding County",15598,15542,16050,-56,-0.359020387229132,0.359020387229132,452,2.89780741120656,2.89780741120656
"16","049","050","Idaho County",16541,16784,16349,243,1.46907683936884,1.46907683936884,-192,-1.16075207061242,1.16075207061242
"16","051","050","Jefferson County",30891,30422,29863,-469,-1.51824155903014,1.51824155903014,-1028,-3.32783011233045,3.32783011233045
"16","053","050","Jerome County",24237,24573,24106,336,1.38631018690432,1.38631018690432,-131,-0.540495935965672,0.540495935965672
"16","055","050","Kootenai County",171362,169445,167739,-1917,-1.11868442245072,1.11868442245072,-3623,-2.11423769563847,2.11423769563847
"16","057","050","Latah County",39517,40732,40656,1215,3.07462611028165,3.07462611028165,1139,2.88230381860971,2.88230381860971
"16","059","050","Lemhi County",7974,8062,8367,88,1.10358665663406,1.10358665663406,393,4.92851768246802,4.92851768246802
"16","061","050","Lewis County",3533,3836,4051,303,8.57628078120577,8.57628078120577,518,14.6617605434475,14.6617605434475
"16","063","050","Lincoln County",5127,5341,5352,214,4.17398088550809,4.17398088550809,225,4.38853130485664,4.38853130485664
"16","065","050","Madison County",52913,40266,52020,-12647,-23.9014986865232,23.9014986865232,-893,-1.687675996447,1.687675996447
"16","067","050","Minidoka County",21613,21133,22369,-480,-2.22088557812428,2.22088557812428,756,3.49789478554574,3.49789478554574
"16","069","050","Nez Perce County",42090,40710,40693,-1380,-3.27868852459016,3.27868852459016,-1397,-3.31907816583512,3.31907816583512
"16","071","050","Oneida County",4564,4512,4569,-52,-1.13935144609991,1.13935144609991,5,0.109553023663453,0.109553023663453
"16","073","050","Owyhee County",11913,12047,12138,134,1.12482162343658,1.12482162343658,225,1.8886930244271,1.8886930244271
"16","075","050","Payette County",25386,24559,24468,-827,-3.25770109509178,3.25770109509178,-918,-3.61616639092413,3.61616639092413
"16","077","050","Power County",7878,7640,8130,-238,-3.02107133790302,3.02107133790302,252,3.1987814166032,3.1987814166032
"16","079","050","Shoshone County",13169,12869,13006,-300,-2.27807730275647,2.27807730275647,-163,-1.23775533449768,1.23775533449768
"16","081","050","Teton County",11630,12387,11663,757,6.50902837489252,6.50902837489252,33,0.283748925193465,0.283748925193465
"16","083","050","Twin Falls County",90046,88083,86398,-1963,-2.1799968904782,2.1799968904782,-3648,-4.05126268795949,4.05126268795949
"16","085","050","Valley County",11746,11693,10754,-53,-0.451217435722799,0.451217435722799,-992,-8.44542823088711,8.44542823088711
"16","087","050","Washington County",10500,10276,10637,-224,-2.13333333333333,2.13333333333333,137,1.3047619047619,1.3047619047619
"17","001","050","Adams County",65737,65003,68033,-734,-1.11657057669197,1.11657057669197,2296,3.49270578213183,3.49270578213183
"17","003","050","Alexander County",5240,5585,8139,345,6.58396946564886,6.58396946564886,2899,55.324427480916,55.324427480916
"17","005","050","Bond County",16725,16344,18261,-381,-2.2780269058296,2.2780269058296,1536,9.18385650224215,9.18385650224215
"17","007","050","Boone County",53448,52957,54554,-491,-0.918649902709175,0.918649902709175,1106,2.06930100284389,2.06930100284389
"17","009","050","Brown County",6244,6562,6912,318,5.09288917360666,5.09288917360666,668,10.6982703395259,10.6982703395259
"17","011","050","Bureau County",33244,32425,34838,-819,-2.46360245457827,2.46360245457827,1594,4.79485019853207,4.79485019853207
"17","013","050","Calhoun County",4437,4653,5214,216,4.86815415821501,4.86815415821501,777,17.5118323191346,17.5118323191346
"17","015","050","Carroll County",15702,14287,15463,-1415,-9.01159088014266,9.01159088014266,-239,-1.5220990956566,1.5220990956566
"17","017","050","Cass County",13042,12001,13611,-1041,-7.98190461585646,7.98190461585646,569,4.36282778714921,4.36282778714921
"17","019","050","Champaign County",205865,209481,219301,3616,1.75649090423336,1.75649090423336,13436,6.52660724261045,6.52660724261045
"17","021","050","Christian County",34032,32196,34875,-1836,-5.39492242595205,5.39492242595205,843,2.47708039492243,2.47708039492243
"17","023","050","Clark County",15455,15336,16442,-119,-0.769977353607247,0.769977353607247,987,6.38628275638952,6.38628275638952
"17","025","050","Clay County",13288,13124,13967,-164,-1.23419626730885,1.23419626730885,679,5.10987357013847,5.10987357013847
"17","027","050","Clinton County",36899,37444,39641,545,1.47700479687796,1.47700479687796,2742,7.43109569365023,7.43109569365023
"17","029","050","Coles County",46863,50516,53915,3653,7.79506220259053,7.79506220259053,7052,15.0481189851269,15.0481189851269
"17","031","050","Cook County",5275541,5121283,5260833,-154258,-2.92402238936253,2.92402238936253,-14708,-0.278796051438137,0.278796051438137
"17","033","050","Crawford County",18679,18583,19887,-96,-0.513946142727127,0.513946142727127,1208,6.46715562931634,6.46715562931634
"17","035","050","Cumberland County",10450,10682,11034,232,2.2200956937799,2.2200956937799,584,5.58851674641148,5.58851674641148
"17","037","050","DeKalb County",100420,104743,105843,4323,4.30491933877714,4.30491933877714,5423,5.40031866162119,5.40031866162119
"17","039","050","De Witt County",15516,15453,16699,-63,-0.406032482598608,0.406032482598608,1183,7.62438772879608,7.62438772879608
"17","041","050","Douglas County",19740,19507,20202,-233,-1.18034447821682,1.18034447821682,462,2.34042553191489,2.34042553191489
"17","043","050","DuPage County",932877,919381,933534,-13496,-1.44670733655134,1.44670733655134,657,0.0704272910576635,0.0704272910576635
"17","045","050","Edgar County",16866,16948,18597,82,0.486185224712439,0.486185224712439,1731,10.2632515119175,10.2632515119175
"17","047","050","Edwards County",6245,6378,6743,133,2.12970376301041,2.12970376301041,498,7.97437950360288,7.97437950360288
"17","049","050","Effingham County",34668,34094,35302,-574,-1.65570554978655,1.65570554978655,634,1.82877581631476,1.82877581631476
"17","051","050","Fayette County",21488,21293,22142,-195,-0.907483246463142,0.907483246463142,654,3.04355919583023,3.04355919583023
"17","053","050","Ford County",13534,12968,14241,-566,-4.18205999704448,4.18205999704448,707,5.22388059701492,5.22388059701492
"17","055","050","Franklin County",37804,38202,39827,398,1.05279864564596,1.05279864564596,2023,5.35128557824569,5.35128557824569
"17","057","050","Fulton County",33609,33849,37480,240,0.714094438989556,0.714094438989556,3871,11.5177482222024,11.5177482222024
"17","059","050","Gallatin County",4946,4803,5607,-143,-2.89122523251112,2.89122523251112,661,13.3643348160129,13.3643348160129
"17","061","050","Greene County",11985,12766,13958,781,6.51647893199833,6.51647893199833,1973,16.462244472257,16.462244472257
"17","063","050","Grundy County",52533,51023,53775,-1510,-2.87438372070889,2.87438372070889,1242,2.36422819941751,2.36422819941751
"17","065","050","Hamilton County",7993,8098,8478,105,1.31364944326285,1.31364944326285,485,6.06780933316652,6.06780933316652
"17","067","050","Hancock County",17620,17511,19003,-109,-0.618615209988649,0.618615209988649,1383,7.84903518728717,7.84903518728717
"17","069","050","Hardin County",3649,3818,4310,169,4.63140586462044,4.63140586462044,661,18.1145519320362,18.1145519320362
"17","071","050","Henderson County",6387,6575,7408,188,2.94347894160013,2.94347894160013,1021,15.9855957413496,15.9855957413496
"17","073","050","Henry County",49284,48583,50482,-701,-1.42236831426021,1.42236831426021,1198,2.43080918756594,2.43080918756594
"17","075","050","Iroquois County",27077,26813,29838,-264,-0.974997230121505,0.974997230121505,2761,10.1968460316874,10.1968460316874
"17","077","050","Jackson County",52974,56767,60948,3793,7.16011628345981,7.16011628345981,7974,15.0526673462453,15.0526673462453
"17","079","050","Jasper County",9287,9505,9699,218,2.34736728760633,2.34736728760633,412,4.43630881877894,4.43630881877894
"17","081","050","Jefferson County",37113,37357,39063,244,0.657451566836418,0.657451566836418,1950,5.2542235874222,5.2542235874222
"17","083","050","Jersey County",21512,21635,23851,123,0.571773893640759,0.571773893640759,2339,10.8730011156564,10.8730011156564
"17","085","050","Jo Daviess County",22035,21246,22957,-789,-3.58066712049013,3.58066712049013,922,4.18425232584525,4.18425232584525
"17","087","050","Johnson County",13308,12367,12656,-941,-7.07093477607454,7.07093477607454,-652,-4.89930868650436,4.89930868650436
"17","089","050","Kane County",516522,531666,542508,15144,2.93191771115267,2.93191771115267,25986,5.03095705507219,5.03095705507219
"17","091","050","Kankakee County",107502,108894,114751,1392,1.2948596305185,1.2948596305185,7249,6.74313036036539,6.74313036036539
"17","093","050","Kendall County",131869,130278,122837,-1591,-1.2065003905391,1.2065003905391,-9032,-6.84922157595796,6.84922157595796
"17","095","050","Knox County",49967,49249,52442,-718,-1.43694838593472,1.43694838593472,2475,4.95326915764405,4.95326915764405
"17","097","050","Lake County",714342,694897,718214,-19445,-2.72208549966263,2.72208549966263,3872,0.542037287461748,0.542037287461748
"17","099","050","LaSalle County",109658,107865,114387,-1793,-1.63508362362983,1.63508362362983,4729,4.31249886009229,4.31249886009229
"17","101","050","Lawrence County",15280,15523,17690,243,1.59031413612565,1.59031413612565,2410,15.7722513089005,15.7722513089005
"17","103","050","Lee County",34145,33784,36144,-361,-1.05725582076439,1.05725582076439,1999,5.85444428173964,5.85444428173964
"17","105","050","Livingston County",35815,35468,38998,-347,-0.968867792824236,0.968867792824236,3183,8.88733770766439,8.88733770766439
"17","107","050","Logan County",27987,28448,30092,461,1.64719333976489,1.64719333976489,2105,7.52134919784185,7.52134919784185
"17","109","050","McDonough County",27238,29419,32501,2181,8.00719582935605,8.00719582935605,5263,19.3222703575887,19.3222703575887
"17","111","050","McHenry County",310229,306389,317840,-3840,-1.23779530604811,1.23779530604811,7611,2.45334897769067,2.45334897769067
"17","113","050","McLean County",170954,171347,177336,393,0.229886402190063,0.229886402190063,6382,3.73316798670988,3.73316798670988
"17","115","050","Macon County",103998,103303,110294,-695,-0.668282082347737,0.668282082347737,6296,6.05396257620339,6.05396257620339
